seed,alpha_0.7_R@5,alpha_0.7_NDCG@5,alpha_0.7_mAP@5,alpha_0.7_R@10,alpha_0.7_NDCG@10,alpha_0.7_mAP@10,alpha_0.7_R@15,alpha_0.7_NDCG@15,alpha_0.7_mAP@15,alpha_0.85_R@5,alpha_0.85_NDCG@5,alpha_0.85_mAP@5,alpha_0.85_R@10,alpha_0.85_NDCG@10,alpha_0.85_mAP@10,alpha_0.85_R@15,alpha_0.85_NDCG@15,alpha_0.85_mAP@15
2023006,0.6281474187649458,0.5195832465767048,0.4752234061674559,0.7144464762976509,0.5359389389169424,0.45936321361002475,0.759459839639893,0.5405315250187,0.4452273863195162,0.6868757912505274,0.5729983449192555,0.5251666510370266,0.7637501758334505,0.5859591446654433,0.5063011772915612,0.8020818680545787,0.5871827129399615,0.48850625458653923
2023008,0.6281474187649458,0.5195832465767048,0.4752234061674559,0.7144464762976509,0.5359389389169424,0.45936321361002475,0.759459839639893,0.5405315250187,0.4452273863195162,0.6868757912505274,0.5729983449192555,0.5251666510370266,0.7637501758334505,0.5859591446654433,0.5063011772915612,0.8020818680545787,0.5871827129399615,0.48850625458653923
2023524,0.6281474187649458,0.5195832465767048,0.4752234061674559,0.7144464762976509,0.5359389389169424,0.45936321361002475,0.759459839639893,0.5405315250187,0.4452273863195162,0.6868757912505274,0.5729983449192555,0.5251666510370266,0.7637501758334505,0.5859591446654433,0.5063011772915612,0.8020818680545787,0.5871827129399615,0.48850625458653923
2023552,0.6281474187649458,0.5195832465767048,0.4752234061674559,0.7144464762976509,0.5359389389169424,0.45936321361002475,0.759459839639893,0.5405315250187,0.4452273863195162,0.6868757912505274,0.5729983449192555,0.5251666510370266,0.7637501758334505,0.5859591446654433,0.5063011772915612,0.8020818680545787,0.5871827129399615,0.48850625458653923
