seed,R@5,NDCG@5,mAP@5,R@10,NDCG@10,mAP@10,R@15,NDCG@15,mAP@15
2023006,0.672316781544521,0.5627630448355583,0.5167177560525781,0.74250949500633,0.5737849743742952,0.4977163404227396,0.7814038542692362,0.5751733472423869,0.48018130320438107
2023008,0.672316781544521,0.5627630448355583,0.5167177560525781,0.74250949500633,0.5737849743742952,0.4977163404227396,0.7814038542692362,0.5751733472423869,0.48018130320438107
2023524,0.672316781544521,0.5627630448355583,0.5167177560525781,0.74250949500633,0.5737849743742952,0.4977163404227396,0.7814038542692362,0.5751733472423869,0.48018130320438107
2023552,0.672316781544521,0.5627630448355583,0.5167177560525781,0.74250949500633,0.5737849743742952,0.4977163404227396,0.7814038542692362,0.5751733472423869,0.48018130320438107
